B Open Stance,B Orthodox,B Southpaw,B Switch,R Open Stance,R Orthodox,R Southpaw,R Switch,B_avg_KD,B_avg_opp_KD,B_avg_SIG_STR_pct,B_avg_opp_SIG_STR_pct,B_avg_TD_pct,B_avg_opp_TD_pct,B_avg_SUB_ATT,B_avg_opp_SUB_ATT,B_avg_REV,B_avg_opp_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_TD_att,B_avg_TD_landed,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_BODY_att,B_avg_BODY_landed,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_LEG_att,B_avg_LEG_landed,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_draw,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_age,R_avg_KD,R_avg_opp_KD,R_avg_SIG_STR_pct,R_avg_opp_SIG_STR_pct,R_avg_TD_pct,R_avg_opp_TD_pct,R_avg_SUB_ATT,R_avg_opp_SUB_ATT,R_avg_REV,R_avg_opp_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_avg_TD_att,R_avg_TD_landed,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_BODY_att,R_avg_BODY_landed,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_LEG_att,R_avg_LEG_landed,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_draw,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,Winner
0,1,0,0,0,1,0,0,0.515625,0.00390625,0.4698828125,0.371337890625,0.5384960937500001,0.0235546875,1.12890625,0.0009765625,0.0,0.2734375,43.8427734375,21.2607421875,60.962890625,21.9091796875,63.1318359375,39.220703125,86.390625,45.1171875,3.0439453125,1.3984375,1.1435546875,0.0712890625,36.927734375,16.1748046875,42.341796875,9.4775390625,4.1455078125,2.75390625,14.8203125,10.0732421875,2.76953125,2.33203125,3.80078125,2.3583984375,31.8662109375,12.2421875,44.96875,9.2001953125,4.134765625,1.853515625,12.6142578125,10.0419921875,7.841796875,7.1650390625,3.3798828125,2.6669921875,209.005859375,80.3017578125,639.5048828125,26,0,0,1,3,7,4,0,0,0,4,0,3,0,0.21739130434782594,0.29166666666666663,0.06666666666666667,0.4814814814814815,0.015625,0.0126953125,0.3689355468749999,0.33501953125,0.0840234374999999,0.30982421875,0.0107421875,0.0166015625,0.0322265625,0.0166015625,155.38671875,59.076171875,147.76953125,48.39453125,169.453125,71.560546875,185.3564453125,79.2802734375,0.908203125,0.2451171875,9.8603515625,2.3662109375,142.05078125,51.763671875,107.2685546875,24.62109375,10.306640625,4.9306640625,23.4736328125,11.7490234375,3.029296875,2.3818359375,17.02734375,12.0244140625,146.9521484375,52.2861328125,135.0263671875,40.654296875,5.681640625,5.3310546875,4.9912109375,2.40234375,2.7529296875,1.458984375,7.751953125,5.337890625,22.86328125,353.6982421875,971.0263671875,34,0,1,0,4,8,3,0,0,1,7,0,0,0,0.260869565217391,0.3749999999999997,0.06666666666666667,0.2222222222222222,0
0,1,0,0,0,0,1,0,0.28515625,0.125,0.434765625,0.3113281249999999,0.2434765625,0.1875,0.0078125,0.3203125,0.0,0.0,64.6953125,32.13671875,33.65234375,11.60546875,95.328125,60.8984375,42.12109375,20.0078125,5.32421875,2.24609375,2.125,0.625,47.515625,16.9765625,26.16796875,6.00390625,4.984375,4.84765625,5.1796875,3.92578125,12.1953125,10.3125,2.3046875,1.67578125,39.8828125,13.62109375,28.34765625,7.2109375,7.25390625,5.41796875,3.234375,3.140625,17.55859375,13.09765625,2.0703125,1.25390625,280.609375,28.05859375,569.3671875,20,1,5,0,5,7,2,0,0,0,4,3,0,0,0.6086956521739132,0.5833333333333333,0.6,0.33333333333333337,0.3193359375,0.5625,0.4070849609375,0.37826171875,0.1139453125,0.376240234375,0.13623046875,0.51171875,0.00244140625,0.0,42.7294921875,16.98876953125,45.47021484375,18.98876953125,46.4228515625,20.59765625,54.41845703125,27.5341796875,1.0634765625,0.2734375,2.126953125,0.63134765625,30.8125,8.650390625,24.1455078125,6.34619140625,5.037109375,3.5185546875,8.455078125,4.26171875,6.8798828125,4.81982421875,12.86962890625,8.380859375,37.68408203125,14.75146484375,34.6943359375,11.0390625,4.22216796875,1.58984375,8.3955078125,6.07275390625,0.8232421875,0.6474609375,2.38037109375,1.876953125,43.08203125,70.23388671875,564.15625,30,4,8,0,8,9,3,0,0,0,5,3,1,0,0.5652173913043477,0.5833333333333333,0.4666666666666667,0.5555555555555556,1
